dataset,subject,grade,year,jurisdiction,stat,variable,group,value,errorFlag,displayable
schtype_pct,MAT,8,2003,NT,PC:P7,SCHTYPE,Other private,317.647998046875,0,1
schtype_pct,MAT,8,2003,NT,PC:P9,SCHTYPE,Other private,335.758001708984,0,1
schtype_pct,MAT,8,2003,NT,PC:P1,SCHTYPE,Catholic,248.561999511719,0,1
schtype_pct,MAT,8,2003,NT,PC:P2,SCHTYPE,Catholic,268.446002197266,0,1
schtype_pct,MAT,8,2003,NT,PC:P5,SCHTYPE,Catholic,290.772003173828,0,1
schtype_pct,MAT,8,2003,NT,PC:P7,SCHTYPE,Catholic,311.221997070312,0,1
schtype_pct,MAT,8,2003,NT,PC:P9,SCHTYPE,Catholic,329.216003417969,0,1
schtype_pct,MAT,8,2003,NT,PC:P1,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2003,NT,PC:P2,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2003,NT,PC:P5,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2003,NT,PC:P7,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2003,NT,PC:P9,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2003,NT,PC:P1,SCHTYPE,Department of Defense,248.607998657227,0,1
schtype_pct,MAT,8,2003,NT,PC:P2,SCHTYPE,Department of Defense,266.855999755859,0,1
schtype_pct,MAT,8,2003,NT,PC:P5,SCHTYPE,Department of Defense,285.8419921875,0,1
schtype_pct,MAT,8,2003,NT,PC:P7,SCHTYPE,Department of Defense,304.150006103516,0,1
schtype_pct,MAT,8,2003,NT,PC:P9,SCHTYPE,Department of Defense,323.862005615234,0,1
schtype_pct,MAT,8,2005,NT,PC:P1,SCHTYPE,Public,230.088000488281,0,1
schtype_pct,MAT,8,2005,NT,PC:P2,SCHTYPE,Public,254.048001098633,0,1
schtype_pct,MAT,8,2005,NT,PC:P5,SCHTYPE,Public,278.891998291016,0,1
schtype_pct,MAT,8,2005,NT,PC:P7,SCHTYPE,Public,302.602001953125,0,1
schtype_pct,MAT,8,2005,NT,PC:P9,SCHTYPE,Public,323.05,0,1
schtype_pct,MAT,8,2005,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2005,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2005,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2005,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2005,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2005,NT,PC:P1,SCHTYPE,Catholic,248.814001464844,0,1
schtype_pct,MAT,8,2005,NT,PC:P2,SCHTYPE,Catholic,269.223999023438,0,1
schtype_pct,MAT,8,2005,NT,PC:P5,SCHTYPE,Catholic,291.157995605469,0,1
schtype_pct,MAT,8,2005,NT,PC:P7,SCHTYPE,Catholic,312.265997314453,0,1
schtype_pct,MAT,8,2005,NT,PC:P9,SCHTYPE,Catholic,330.264001464844,0,1
schtype_pct,MAT,8,2005,NT,PC:P1,SCHTYPE,Bureau of Indian Education,203.248001098633,0,1
schtype_pct,MAT,8,2005,NT,PC:P2,SCHTYPE,Bureau of Indian Education,222.456002807617,0,1
schtype_pct,MAT,8,2005,NT,PC:P5,SCHTYPE,Bureau of Indian Education,244.666000366211,0,1
schtype_pct,MAT,8,2005,NT,PC:P7,SCHTYPE,Bureau of Indian Education,264.5,0,1
schtype_pct,MAT,8,2005,NT,PC:P9,SCHTYPE,Bureau of Indian Education,283.515997314453,0,1
schtype_pct,MAT,8,2005,NT,PC:P1,SCHTYPE,Department of Defense,243.669998168945,0,1
schtype_pct,MAT,8,2005,NT,PC:P2,SCHTYPE,Department of Defense,263.385998535156,0,1
schtype_pct,MAT,8,2005,NT,PC:P5,SCHTYPE,Department of Defense,284.484002685547,0,1
schtype_pct,MAT,8,2005,NT,PC:P7,SCHTYPE,Department of Defense,305.999993896484,0,1
schtype_pct,MAT,8,2005,NT,PC:P9,SCHTYPE,Department of Defense,323.771997070312,0,1
schtype_pct,MAT,8,2007,NT,PC:P1,SCHTYPE,Public,233.529995727539,0,1
schtype_pct,MAT,8,2007,NT,PC:P2,SCHTYPE,Public,256.659997558594,0,1
schtype_pct,MAT,8,2007,NT,PC:P5,SCHTYPE,Public,281.420007324219,0,1
schtype_pct,MAT,8,2007,NT,PC:P7,SCHTYPE,Public,305.152001953125,0,1
schtype_pct,MAT,8,2007,NT,PC:P9,SCHTYPE,Public,325.45,0,1
schtype_pct,MAT,8,2007,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2007,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2007,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2007,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2007,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2007,NT,PC:P1,SCHTYPE,Catholic,250.973995971679,0,1
schtype_pct,MAT,8,2007,NT,PC:P2,SCHTYPE,Catholic,270.972003173828,0,1
schtype_pct,MAT,8,2007,NT,PC:P5,SCHTYPE,Catholic,292.034002685547,0,1
schtype_pct,MAT,8,2007,NT,PC:P7,SCHTYPE,Catholic,313.529998779297,0,1
schtype_pct,MAT,8,2007,NT,PC:P9,SCHTYPE,Catholic,331.934002685547,0,1
schtype_pct,MAT,8,2007,NT,PC:P1,SCHTYPE,Bureau of Indian Education,202.290002441406,0,1
schtype_pct,MAT,8,2007,NT,PC:P2,SCHTYPE,Bureau of Indian Education,222.606002807617,0,1
schtype_pct,MAT,8,2007,NT,PC:P5,SCHTYPE,Bureau of Indian Education,244.654000854492,0,1
schtype_pct,MAT,8,2007,NT,PC:P7,SCHTYPE,Bureau of Indian Education,265.36000366211,0,1
schtype_pct,MAT,8,2007,NT,PC:P9,SCHTYPE,Bureau of Indian Education,285.319995117188,0,1
schtype_pct,MAT,8,2007,NT,PC:P1,SCHTYPE,Department of Defense,247.004000854492,0,1
schtype_pct,MAT,8,2007,NT,PC:P2,SCHTYPE,Department of Defense,264.472003173828,0,1
schtype_pct,MAT,8,2007,NT,PC:P5,SCHTYPE,Department of Defense,285.536004638672,0,1
schtype_pct,MAT,8,2007,NT,PC:P7,SCHTYPE,Department of Defense,306.002008056641,0,1
schtype_pct,MAT,8,2007,NT,PC:P9,SCHTYPE,Department of Defense,323.288000488281,0,1
schtype_pct,MAT,8,2009,NT,PC:P1,SCHTYPE,Public,234.505999755859,0,1
schtype_pct,MAT,8,2009,NT,PC:P2,SCHTYPE,Public,257.871997070313,0,1
schtype_pct,MAT,8,2009,NT,PC:P5,SCHTYPE,Public,282.780004882812,0,1
schtype_pct,MAT,8,2009,NT,PC:P7,SCHTYPE,Public,306.93798828125,0,1
schtype_pct,MAT,8,2009,NT,PC:P9,SCHTYPE,Public,327.642004394531,0,1
schtype_pct,MAT,8,2009,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2009,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2009,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2009,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2009,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2009,NT,PC:P1,SCHTYPE,Catholic,257.181997680664,0,1
schtype_pct,MAT,8,2009,NT,PC:P2,SCHTYPE,Catholic,275.839996337891,0,1
schtype_pct,MAT,8,2009,NT,PC:P5,SCHTYPE,Catholic,296.473992919922,0,1
schtype_pct,MAT,8,2009,NT,PC:P7,SCHTYPE,Catholic,317.684002685547,0,1
schtype_pct,MAT,8,2009,NT,PC:P9,SCHTYPE,Catholic,337.753997802734,0,1
schtype_pct,MAT,8,2009,NT,PC:P1,SCHTYPE,Bureau of Indian Education,206.182000732422,0,1
schtype_pct,MAT,8,2009,NT,PC:P2,SCHTYPE,Bureau of Indian Education,226.020001220703,0,1
schtype_pct,MAT,8,2009,NT,PC:P5,SCHTYPE,Bureau of Indian Education,247.943997192383,0,1
schtype_pct,MAT,8,2009,NT,PC:P7,SCHTYPE,Bureau of Indian Education,269.603997802734,0,1
schtype_pct,MAT,8,2009,NT,PC:P9,SCHTYPE,Bureau of Indian Education,289.217999267578,0,1
schtype_pct,MAT,8,2009,NT,PC:P1,SCHTYPE,Department of Defense,247.255999755859,0,1
schtype_pct,MAT,8,2009,NT,PC:P2,SCHTYPE,Department of Defense,266.656005859375,0,1
schtype_pct,MAT,8,2009,NT,PC:P5,SCHTYPE,Department of Defense,288.138000488281,0,1
schtype_pct,MAT,8,2009,NT,PC:P7,SCHTYPE,Department of Defense,308.5080078125,0,1
schtype_pct,MAT,8,2009,NT,PC:P9,SCHTYPE,Department of Defense,326.202001953125,0,1
schtype_pct,MAT,8,2011,NT,PC:P1,SCHTYPE,Public,235.792004394531,0,1
schtype_pct,MAT,8,2011,NT,PC:P2,SCHTYPE,Public,258.930004882813,0,1
schtype_pct,MAT,8,2011,NT,PC:P5,SCHTYPE,Public,283.69800415039,0,1
schtype_pct,MAT,8,2011,NT,PC:P7,SCHTYPE,Public,307.675994873047,0,1
schtype_pct,MAT,8,2011,NT,PC:P9,SCHTYPE,Public,328.5,0,1
schtype_pct,MAT,8,2011,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2011,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2011,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2011,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2011,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2011,NT,PC:P1,SCHTYPE,Catholic,253.381997680664,0,1
schtype_pct,MAT,8,2011,NT,PC:P2,SCHTYPE,Catholic,273.802001953125,0,1
schtype_pct,MAT,8,2011,NT,PC:P5,SCHTYPE,Catholic,295.740002441406,0,1
schtype_pct,MAT,8,2011,NT,PC:P7,SCHTYPE,Catholic,317.469995117188,0,1
schtype_pct,MAT,8,2011,NT,PC:P9,SCHTYPE,Catholic,336.382000732422,0,1
schtype_pct,MAT,8,2011,NT,PC:P1,SCHTYPE,Bureau of Indian Education,208.963998413086,0,1
schtype_pct,MAT,8,2011,NT,PC:P2,SCHTYPE,Bureau of Indian Education,228.266003417969,0,1
schtype_pct,MAT,8,2011,NT,PC:P5,SCHTYPE,Bureau of Indian Education,249.799996948242,0,1
schtype_pct,MAT,8,2011,NT,PC:P7,SCHTYPE,Bureau of Indian Education,271.520007324219,0,1
schtype_pct,MAT,8,2011,NT,PC:P9,SCHTYPE,Bureau of Indian Education,291.636004638672,0,1
schtype_pct,MAT,8,2011,NT,PC:P1,SCHTYPE,Department of Defense,248.17399597168,0,1
schtype_pct,MAT,8,2011,NT,PC:P2,SCHTYPE,Department of Defense,267.607995605469,0,1
schtype_pct,MAT,8,2011,NT,PC:P5,SCHTYPE,Department of Defense,288.533996582031,0,1
schtype_pct,MAT,8,2011,NT,PC:P7,SCHTYPE,Department of Defense,308.641998291016,0,1
schtype_pct,MAT,8,2011,NT,PC:P9,SCHTYPE,Department of Defense,326.490002441406,0,1
schtype_pct,MAT,8,2013,NT,PC:P1,SCHTYPE,Public,236.473000335693,0,1
schtype_pct,MAT,8,2013,NT,PC:P2,SCHTYPE,Public,259.836001586914,0,1
schtype_pct,MAT,8,2013,NT,PC:P5,SCHTYPE,Public,284.612998962402,0,1
schtype_pct,MAT,8,2013,NT,PC:P7,SCHTYPE,Public,308.693002319336,0,1
schtype_pct,MAT,8,2013,NT,PC:P9,SCHTYPE,Public,329.56000213623,0,1
schtype_pct,MAT,8,2013,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2013,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2013,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2013,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2013,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2013,NT,PC:P1,SCHTYPE,Catholic,251.757498931885,0,1
schtype_pct,MAT,8,2013,NT,PC:P2,SCHTYPE,Catholic,272.612002563477,0,1
schtype_pct,MAT,8,2013,NT,PC:P5,SCHTYPE,Catholic,295.585000610352,0,1
schtype_pct,MAT,8,2013,NT,PC:P7,SCHTYPE,Catholic,317.621000671387,0,1
schtype_pct,MAT,8,2013,NT,PC:P9,SCHTYPE,Catholic,336.917001342773,0,1
schtype_pct,MAT,8,2013,NT,PC:P1,SCHTYPE,Bureau of Indian Education,208.45899887085,0,1
schtype_pct,MAT,8,2013,NT,PC:P2,SCHTYPE,Bureau of Indian Education,229.353002166748,0,1
schtype_pct,MAT,8,2013,NT,PC:P5,SCHTYPE,Bureau of Indian Education,249.532001495362,0,1
schtype_pct,MAT,8,2013,NT,PC:P7,SCHTYPE,Bureau of Indian Education,271.750497436524,0,1
schtype_pct,MAT,8,2013,NT,PC:P9,SCHTYPE,Bureau of Indian Education,289.494999694824,0,1
schtype_pct,MAT,8,2013,NT,PC:P1,SCHTYPE,Department of Defense,251.902500152588,0,1
schtype_pct,MAT,8,2013,NT,PC:P2,SCHTYPE,Department of Defense,270.216998291016,0,1
schtype_pct,MAT,8,2013,NT,PC:P5,SCHTYPE,Department of Defense,290.850999450684,0,1
schtype_pct,MAT,8,2013,NT,PC:P7,SCHTYPE,Department of Defense,311.504499816895,0,1
schtype_pct,MAT,8,2013,NT,PC:P9,SCHTYPE,Department of Defense,328.817994689942,0,1
schtype_pct,MAT,8,2015,NT,PC:P1,SCHTYPE,Public,233.656998443604,0,1
schtype_pct,MAT,8,2015,NT,PC:P2,SCHTYPE,Public,256.809997558594,0,1
schtype_pct,MAT,8,2015,NT,PC:P5,SCHTYPE,Public,281.87749786377,0,1
schtype_pct,MAT,8,2015,NT,PC:P7,SCHTYPE,Public,306.687998962402,0,1
schtype_pct,MAT,8,2015,NT,PC:P9,SCHTYPE,Public,328.185504150391,0,1
schtype_pct,MAT,8,2015,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2015,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2015,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2015,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2015,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2015,NT,PC:P1,SCHTYPE,Catholic,250.876501464844,0,1
schtype_pct,MAT,8,2015,NT,PC:P2,SCHTYPE,Catholic,270.457002258301,0,1
schtype_pct,MAT,8,2015,NT,PC:P5,SCHTYPE,Catholic,293.867501831055,0,1
schtype_pct,MAT,8,2015,NT,PC:P7,SCHTYPE,Catholic,316.009001159668,0,1
schtype_pct,MAT,8,2015,NT,PC:P9,SCHTYPE,Catholic,335.430001831055,0,1
schtype_pct,MAT,8,2015,NT,PC:P1,SCHTYPE,Bureau of Indian Education,213.287998962402,0,1
schtype_pct,MAT,8,2015,NT,PC:P2,SCHTYPE,Bureau of Indian Education,231.966999816895,0,1
schtype_pct,MAT,8,2015,NT,PC:P5,SCHTYPE,Bureau of Indian Education,252.584498596191,0,1
schtype_pct,MAT,8,2015,NT,PC:P7,SCHTYPE,Bureau of Indian Education,272.507498168945,0,1
schtype_pct,MAT,8,2015,NT,PC:P9,SCHTYPE,Bureau of Indian Education,291.687004089355,0,1
schtype_pct,MAT,8,2015,NT,PC:P1,SCHTYPE,Department of Defense,251.621998596192,0,1
schtype_pct,MAT,8,2015,NT,PC:P2,SCHTYPE,Department of Defense,270.290997314453,0,1
schtype_pct,MAT,8,2015,NT,PC:P5,SCHTYPE,Department of Defense,290.586502075195,0,1
schtype_pct,MAT,8,2015,NT,PC:P7,SCHTYPE,Department of Defense,312.342497253418,0,1
schtype_pct,MAT,8,2015,NT,PC:P9,SCHTYPE,Department of Defense,330.959503173828,0,1
schtype_pct,MAT,8,2017,NT,PC:P1,SCHTYPE,Public,232.102500152588,0,1
schtype_pct,MAT,8,2017,NT,PC:P2,SCHTYPE,Public,255.006498718262,0,1
schtype_pct,MAT,8,2017,NT,PC:P5,SCHTYPE,Public,281.668502807617,0,1
schtype_pct,MAT,8,2017,NT,PC:P7,SCHTYPE,Public,308.896496582031,0,1
schtype_pct,MAT,8,2017,NT,PC:P9,SCHTYPE,Public,332.441499328614,0,1
schtype_pct,MAT,8,2017,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2017,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2017,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2017,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2017,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2017,NT,PC:P1,SCHTYPE,Catholic,252.373999023438,0,1
schtype_pct,MAT,8,2017,NT,PC:P2,SCHTYPE,Catholic,272.239501953125,0,1
schtype_pct,MAT,8,2017,NT,PC:P5,SCHTYPE,Catholic,294.295500183106,0,1
schtype_pct,MAT,8,2017,NT,PC:P7,SCHTYPE,Catholic,316.545001220703,0,1
schtype_pct,MAT,8,2017,NT,PC:P9,SCHTYPE,Catholic,335.816999816895,0,1
schtype_pct,MAT,8,2017,NT,PC:P1,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2017,NT,PC:P2,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2017,NT,PC:P5,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2017,NT,PC:P7,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2017,NT,PC:P9,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2017,NT,PC:P1,SCHTYPE,Department of Defense,252.65599822998,0,1
schtype_pct,MAT,8,2017,NT,PC:P2,SCHTYPE,Department of Defense,270.786999511719,0,1
schtype_pct,MAT,8,2017,NT,PC:P5,SCHTYPE,Department of Defense,291.699002075195,0,1
schtype_pct,MAT,8,2017,NT,PC:P7,SCHTYPE,Department of Defense,315.18450012207,0,1
schtype_pct,MAT,8,2017,NT,PC:P9,SCHTYPE,Department of Defense,335.324499511719,0,1
schtype_pct,MAT,8,2019,NT,PC:P1,SCHTYPE,Public,229.734000396729,0,1
schtype_pct,MAT,8,2019,NT,PC:P2,SCHTYPE,Public,253.730999755859,0,1
schtype_pct,MAT,8,2019,NT,PC:P5,SCHTYPE,Public,280.955999755859,0,1
schtype_pct,MAT,8,2019,NT,PC:P7,SCHTYPE,Public,308.439501953125,0,1
schtype_pct,MAT,8,2019,NT,PC:P9,SCHTYPE,Public,332.431999206543,0,1
schtype_pct,MAT,8,2019,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2019,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2019,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2019,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2019,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2019,NT,PC:P1,SCHTYPE,Catholic,248.22200088501,0,1
schtype_pct,MAT,8,2019,NT,PC:P2,SCHTYPE,Catholic,270.229498291016,0,1
schtype_pct,MAT,8,2019,NT,PC:P5,SCHTYPE,Catholic,293.78999786377,0,1
schtype_pct,MAT,8,2019,NT,PC:P7,SCHTYPE,Catholic,317.835499572754,0,1
schtype_pct,MAT,8,2019,NT,PC:P9,SCHTYPE,Catholic,337.369500732422,0,1
schtype_pct,MAT,8,2019,NT,PC:P1,SCHTYPE,Bureau of Indian Education,209.142000579834,0,1
schtype_pct,MAT,8,2019,NT,PC:P2,SCHTYPE,Bureau of Indian Education,229.793000030518,0,1
schtype_pct,MAT,8,2019,NT,PC:P5,SCHTYPE,Bureau of Indian Education,251.47550201416,0,1
schtype_pct,MAT,8,2019,NT,PC:P7,SCHTYPE,Bureau of Indian Education,272.191497802734,0,1
schtype_pct,MAT,8,2019,NT,PC:P9,SCHTYPE,Bureau of Indian Education,290.135498046875,0,1
schtype_pct,MAT,8,2019,NT,PC:P1,SCHTYPE,Department of Defense,250.922499847412,0,1
schtype_pct,MAT,8,2019,NT,PC:P2,SCHTYPE,Department of Defense,270.252998352051,0,1
schtype_pct,MAT,8,2019,NT,PC:P5,SCHTYPE,Department of Defense,292.036503601074,0,1
schtype_pct,MAT,8,2019,NT,PC:P7,SCHTYPE,Department of Defense,313.969000244141,0,1
schtype_pct,MAT,8,2019,NT,PC:P9,SCHTYPE,Department of Defense,333.923997497559,0,1
schtype_pct,MAT,8,2022,NT,PC:P1,SCHTYPE,Public,223.137998962402,0,1
schtype_pct,MAT,8,2022,NT,PC:P2,SCHTYPE,Public,245.986499786377,0,1
schtype_pct,MAT,8,2022,NT,PC:P5,SCHTYPE,Public,272.574995422363,0,1
schtype_pct,MAT,8,2022,NT,PC:P7,SCHTYPE,Public,299.629504394531,0,1
schtype_pct,MAT,8,2022,NT,PC:P9,SCHTYPE,Public,323.937496948242,0,1
schtype_pct,MAT,8,2022,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2022,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2022,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2022,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2022,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2022,NT,PC:P1,SCHTYPE,Catholic,243.081000518799,0,1
schtype_pct,MAT,8,2022,NT,PC:P2,SCHTYPE,Catholic,263.410499572754,0,1
schtype_pct,MAT,8,2022,NT,PC:P5,SCHTYPE,Catholic,287.686500549316,0,1
schtype_pct,MAT,8,2022,NT,PC:P7,SCHTYPE,Catholic,310.672001647949,0,1
schtype_pct,MAT,8,2022,NT,PC:P9,SCHTYPE,Catholic,333.641998291016,0,1
schtype_pct,MAT,8,2022,NT,PC:P1,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2022,NT,PC:P2,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2022,NT,PC:P5,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2022,NT,PC:P7,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2022,NT,PC:P9,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,MAT,8,2022,NT,PC:P1,SCHTYPE,Department of Defense,249.81849975586,0,1
schtype_pct,MAT,8,2022,NT,PC:P2,SCHTYPE,Department of Defense,269.96350402832,0,1
schtype_pct,MAT,8,2022,NT,PC:P5,SCHTYPE,Department of Defense,291.621501159668,0,1
schtype_pct,MAT,8,2022,NT,PC:P7,SCHTYPE,Department of Defense,313.278503417969,0,1
schtype_pct,MAT,8,2022,NT,PC:P9,SCHTYPE,Department of Defense,334.164498901367,0,1
schtype_pct,MAT,8,2024,NT,PC:P1,SCHTYPE,Public,217.777998352051,0,1
schtype_pct,MAT,8,2024,NT,PC:P2,SCHTYPE,Public,242.857499694824,0,1
schtype_pct,MAT,8,2024,NT,PC:P5,SCHTYPE,Public,271.862501525879,0,1
schtype_pct,MAT,8,2024,NT,PC:P7,SCHTYPE,Public,301.532000732422,0,1
schtype_pct,MAT,8,2024,NT,PC:P9,SCHTYPE,Public,326.911502075195,0,1
schtype_pct,MAT,8,2024,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2024,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2024,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2024,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2024,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,MAT,8,2024,NT,PC:P1,SCHTYPE,Catholic,243.408000183106,0,1
schtype_pct,MAT,8,2024,NT,PC:P2,SCHTYPE,Catholic,266.489501953125,0,1
schtype_pct,MAT,8,2024,NT,PC:P5,SCHTYPE,Catholic,291.765998840332,0,1
schtype_pct,MAT,8,2024,NT,PC:P7,SCHTYPE,Catholic,318.614498901367,0,1
schtype_pct,MAT,8,2024,NT,PC:P9,SCHTYPE,Catholic,341.976502990723,0,1
schtype_pct,MAT,8,2024,NT,PC:P1,SCHTYPE,Bureau of Indian Education,194.686000061035,0,1
schtype_pct,MAT,8,2024,NT,PC:P2,SCHTYPE,Bureau of Indian Education,214.718500518799,0,1
schtype_pct,MAT,8,2024,NT,PC:P5,SCHTYPE,Bureau of Indian Education,238.831498718262,0,1
schtype_pct,MAT,8,2024,NT,PC:P7,SCHTYPE,Bureau of Indian Education,262.561499023438,0,1
schtype_pct,MAT,8,2024,NT,PC:P9,SCHTYPE,Bureau of Indian Education,284.974502563477,0,1
schtype_pct,MAT,8,2024,NT,PC:P1,SCHTYPE,Department of Defense,248.935501098633,0,1
schtype_pct,MAT,8,2024,NT,PC:P2,SCHTYPE,Department of Defense,268.914001464844,0,1
schtype_pct,MAT,8,2024,NT,PC:P5,SCHTYPE,Department of Defense,290.955999755859,0,1
schtype_pct,MAT,8,2024,NT,PC:P7,SCHTYPE,Department of Defense,314.462498474121,0,1
schtype_pct,MAT,8,2024,NT,PC:P9,SCHTYPE,Department of Defense,334.933499145508,0,1
schtype_pct,RED,4,2003,NT,PC:P1,SCHTYPE,Public,166.774002075195,0,1
schtype_pct,RED,4,2003,NT,PC:P2,SCHTYPE,Public,192.729998779297,0,1
schtype_pct,RED,4,2003,NT,PC:P5,SCHTYPE,Public,219.120001220703,0,1
schtype_pct,RED,4,2003,NT,PC:P7,SCHTYPE,Public,242.743997192383,0,1
schtype_pct,RED,4,2003,NT,PC:P9,SCHTYPE,Public,261.953997802735,0,1
schtype_pct,RED,4,2003,NT,PC:P1,SCHTYPE,Other private,190.705999755859,0,1
schtype_pct,RED,4,2003,NT,PC:P2,SCHTYPE,Other private,213.842001342774,0,1
schtype_pct,RED,4,2003,NT,PC:P5,SCHTYPE,Other private,236.350003051758,0,1
schtype_pct,RED,4,2003,NT,PC:P7,SCHTYPE,Other private,256.823999023438,0,1
schtype_pct,RED,4,2003,NT,PC:P9,SCHTYPE,Other private,274.097991943359,0,1
schtype_pct,RED,4,2003,NT,PC:P1,SCHTYPE,Catholic,193.386001586914,0,1
schtype_pct,RED,4,2003,NT,PC:P2,SCHTYPE,Catholic,214.747998046875,0,1
schtype_pct,RED,4,2003,NT,PC:P5,SCHTYPE,Catholic,236.303997802734,0,1
schtype_pct,RED,4,2003,NT,PC:P7,SCHTYPE,Catholic,256.577996826172,0,1
schtype_pct,RED,4,2003,NT,PC:P9,SCHTYPE,Catholic,274.108001708984,0,1
schtype_pct,RED,4,2003,NT,PC:P1,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,4,2003,NT,PC:P2,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,4,2003,NT,PC:P5,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,4,2003,NT,PC:P7,SCHTYPE,Bureau of Indian Education,999,257,0
