dataset,subject,grade,year,jurisdiction,stat,variable,group,value,errorFlag,displayable
statepct,MAT,4,2024,MA,PC:P9,TOTAL,All students,289.229498291016,0,1
statepct,MAT,4,2024,MD,PC:P1,TOTAL,All students,181.670000457764,0,1
statepct,MAT,4,2024,MD,PC:P2,TOTAL,All students,207.427500152588,0,1
statepct,MAT,4,2024,MD,PC:P5,TOTAL,All students,236.331999206543,0,1
statepct,MAT,4,2024,MD,PC:P9,TOTAL,All students,283.167999267578,0,1
statepct,MAT,4,2024,ME,PC:P1,TOTAL,All students,188.895499420166,0,1
statepct,MAT,4,2024,ME,PC:P2,TOTAL,All students,212.030500030518,0,1
statepct,MAT,4,2024,ME,PC:P5,TOTAL,All students,235.105500030518,0,1
statepct,MAT,4,2024,ME,PC:P9,TOTAL,All students,274.194999694824,0,1
statepct,MAT,4,2024,MI,PC:P1,TOTAL,All students,188.31549987793,0,1
statepct,MAT,4,2024,MI,PC:P2,TOTAL,All students,212.725998687744,0,1
statepct,MAT,4,2024,MI,PC:P5,TOTAL,All students,237.645500183106,0,1
statepct,MAT,4,2024,MI,PC:P9,TOTAL,All students,277.07200012207,0,1
statepct,MAT,4,2024,MN,PC:P1,TOTAL,All students,190.835501098633,0,1
statepct,MAT,4,2024,MN,PC:P2,TOTAL,All students,218.421501159668,0,1
statepct,MAT,4,2024,MN,PC:P5,TOTAL,All students,244.463501739502,0,1
statepct,MAT,4,2024,MN,PC:P9,TOTAL,All students,283.971997070313,0,1
statepct,MAT,4,2024,MO,PC:P1,TOTAL,All students,190.091499328613,0,1
statepct,MAT,4,2024,MO,PC:P2,TOTAL,All students,213.801499176025,0,1
statepct,MAT,4,2024,MO,PC:P5,TOTAL,All students,237.798999023438,0,1
statepct,MAT,4,2024,MO,PC:P9,TOTAL,All students,275.678500366211,0,1
statepct,MAT,4,2024,MS,PC:P1,TOTAL,All students,202.086502075195,0,1
statepct,MAT,4,2024,MS,PC:P2,TOTAL,All students,220.674498748779,0,1
statepct,MAT,4,2024,MS,PC:P5,TOTAL,All students,240.356999969483,0,1
statepct,MAT,4,2024,MS,PC:P9,TOTAL,All students,274.3125,0,1
statepct,MAT,4,2003,MT,PC:P1,TOTAL,All students,202.42799987793,0,1
statepct,MAT,4,2003,MT,PC:P2,TOTAL,All students,219.986001586914,0,1
statepct,MAT,4,2003,MT,PC:P5,TOTAL,All students,236.76799621582,0,1
statepct,MAT,4,2003,MT,PC:P9,TOTAL,All students,266.948004150391,0,1
statepct,MAT,4,2003,NC,PC:P1,TOTAL,All students,207.159997558594,0,1
statepct,MAT,4,2003,NC,PC:P2,TOTAL,All students,223.770001220703,0,1
statepct,MAT,4,2003,NC,PC:P5,TOTAL,All students,242.687997436524,0,1
statepct,MAT,4,2003,NC,PC:P9,TOTAL,All students,275.591998291016,0,1
statepct,MAT,4,2003,ND,PC:P1,TOTAL,All students,205.485998535156,0,1
statepct,MAT,4,2003,ND,PC:P2,TOTAL,All students,221.387997436524,0,1
statepct,MAT,4,2003,ND,PC:P5,TOTAL,All students,239.083999633789,0,1
statepct,MAT,4,2003,ND,PC:P9,TOTAL,All students,267.691998291016,0,1
statepct,MAT,4,2003,NE,PC:P1,TOTAL,All students,200.394000244141,0,1
statepct,MAT,4,2003,NE,PC:P2,TOTAL,All students,218.860000610352,0,1
statepct,MAT,4,2003,NE,PC:P5,TOTAL,All students,237.780001831055,0,1
statepct,MAT,4,2003,NE,PC:P9,TOTAL,All students,269.817993164063,0,1
statepct,MAT,4,2003,NH,PC:P1,TOTAL,All students,209.806002807617,0,1
statepct,MAT,4,2003,NH,PC:P2,TOTAL,All students,226.668002319336,0,1
statepct,MAT,4,2003,NH,PC:P5,TOTAL,All students,244.197998046875,0,1
statepct,MAT,4,2003,NH,PC:P9,TOTAL,All students,275.137994384766,0,1
statepct,MAT,4,2003,NJ,PC:P1,TOTAL,All students,199.301998901367,0,1
statepct,MAT,4,2003,NJ,PC:P2,TOTAL,All students,220.296002197266,0,1
statepct,MAT,4,2003,NJ,PC:P5,TOTAL,All students,241.05400390625,0,1
statepct,MAT,4,2003,NJ,PC:P9,TOTAL,All students,274.158001708984,0,1
statepct,MAT,4,2003,NM,PC:P1,TOTAL,All students,185.683999633789,0,1
statepct,MAT,4,2003,NM,PC:P2,TOTAL,All students,203.883999633789,0,1
statepct,MAT,4,2003,NM,PC:P5,TOTAL,All students,223.633999633789,0,1
statepct,MAT,4,2003,NM,PC:P9,TOTAL,All students,257.310003662109,0,1
statepct,MAT,4,2003,NV,PC:P1,TOTAL,All students,190.970004272461,0,1
statepct,MAT,4,2003,NV,PC:P2,TOTAL,All students,209.165997314453,0,1
statepct,MAT,4,2003,NV,PC:P5,TOTAL,All students,228.832000732422,0,1
statepct,MAT,4,2003,NV,PC:P9,TOTAL,All students,261.803997802735,0,1
statepct,MAT,4,2003,NY,PC:P1,TOTAL,All students,199.577996826172,0,1
statepct,MAT,4,2003,NY,PC:P2,TOTAL,All students,217.518002319336,0,1
statepct,MAT,4,2003,NY,PC:P5,TOTAL,All students,237.233999633789,0,1
statepct,MAT,4,2003,NY,PC:P9,TOTAL,All students,270.4,0,1
statepct,MAT,4,2003,OH,PC:P1,TOTAL,All students,202.457998657226,0,1
statepct,MAT,4,2003,OH,PC:P2,TOTAL,All students,220.139996337891,0,1
statepct,MAT,4,2003,OH,PC:P5,TOTAL,All students,239.051998901367,0,1
statepct,MAT,4,2003,OH,PC:P9,TOTAL,All students,271.280004882813,0,1
statepct,MAT,4,2003,OK,PC:P1,TOTAL,All students,195.580001831055,0,1
statepct,MAT,4,2003,OK,PC:P2,TOTAL,All students,212.654000854492,0,1
statepct,MAT,4,2003,OK,PC:P5,TOTAL,All students,230.320001220703,0,1
statepct,MAT,4,2003,OK,PC:P9,TOTAL,All students,260.611999511719,0,1
statepct,MAT,4,2003,OR,PC:P1,TOTAL,All students,200.175997924805,0,1
statepct,MAT,4,2003,OR,PC:P2,TOTAL,All students,218.078002929688,0,1
statepct,MAT,4,2003,OR,PC:P5,TOTAL,All students,237.167999267578,0,1
statepct,MAT,4,2003,OR,PC:P9,TOTAL,All students,270.961993408203,0,1
statepct,MAT,4,2003,PA,PC:P1,TOTAL,All students,195.970001220703,0,1
statepct,MAT,4,2003,PA,PC:P2,TOTAL,All students,216.753997802734,0,1
statepct,MAT,4,2003,PA,PC:P5,TOTAL,All students,238.598001098633,0,1
statepct,MAT,4,2003,PA,PC:P9,TOTAL,All students,271.275994873047,0,1
statepct,MAT,4,2005,MT,PC:P1,TOTAL,All students,207.382000732422,0,1
statepct,MAT,4,2005,MT,PC:P2,TOTAL,All students,224.663998413086,0,1
statepct,MAT,4,2005,MT,PC:P5,TOTAL,All students,241.846002197266,0,1
statepct,MAT,4,2005,MT,PC:P9,TOTAL,All students,271.19599609375,0,1
statepct,MAT,4,2005,NC,PC:P1,TOTAL,All students,205.261996459961,0,1
statepct,MAT,4,2005,NC,PC:P2,TOTAL,All students,222.660000610351,0,1
statepct,MAT,4,2005,NC,PC:P5,TOTAL,All students,241.846002197266,0,1
statepct,MAT,4,2005,NC,PC:P9,TOTAL,All students,276.15400390625,0,1
statepct,MAT,4,2005,ND,PC:P1,TOTAL,All students,212.288000488281,0,1
statepct,MAT,4,2005,ND,PC:P2,TOTAL,All students,227.961999511719,0,1
statepct,MAT,4,2005,ND,PC:P5,TOTAL,All students,243.494000244141,0,1
statepct,MAT,4,2005,ND,PC:P9,TOTAL,All students,272.428002929688,0,1
statepct,MAT,4,2005,NE,PC:P1,TOTAL,All students,200.464001464844,0,1
statepct,MAT,4,2005,NE,PC:P2,TOTAL,All students,219.703997802734,0,1
statepct,MAT,4,2005,NE,PC:P5,TOTAL,All students,239.298001098633,0,1
statepct,MAT,4,2005,NE,PC:P9,TOTAL,All students,272.124005126953,0,1
statepct,MAT,4,2005,NH,PC:P1,TOTAL,All students,212.739999389648,0,1
statepct,MAT,4,2005,NH,PC:P2,TOTAL,All students,229.45,0,1
statepct,MAT,4,2005,NH,PC:P5,TOTAL,All students,247.02200012207,0,1
statepct,MAT,4,2005,NH,PC:P9,TOTAL,All students,275.938000488281,0,1
statepct,MAT,4,2005,NJ,PC:P1,TOTAL,All students,206.838000488281,0,1
statepct,MAT,4,2005,NJ,PC:P2,TOTAL,All students,226.654000854492,0,1
statepct,MAT,4,2005,NJ,PC:P5,TOTAL,All students,245.92799987793,0,1
statepct,MAT,4,2005,NJ,PC:P9,TOTAL,All students,278.244000244141,0,1
statepct,MAT,4,2005,NM,PC:P1,TOTAL,All students,187.17200012207,0,1
statepct,MAT,4,2005,NM,PC:P2,TOTAL,All students,205.172003173828,0,1
statepct,MAT,4,2005,NM,PC:P5,TOTAL,All students,224.532000732422,0,1
statepct,MAT,4,2005,NM,PC:P9,TOTAL,All students,259.905999755859,0,1
statepct,MAT,4,2005,NV,PC:P1,TOTAL,All students,191.387997436523,0,1
statepct,MAT,4,2005,NV,PC:P2,TOTAL,All students,210.918002319336,0,1
statepct,MAT,4,2005,NV,PC:P5,TOTAL,All students,231.687997436523,0,1
statepct,MAT,4,2005,NV,PC:P9,TOTAL,All students,265.173999023438,0,1
statepct,MAT,4,2005,NY,PC:P1,TOTAL,All students,201.976000976563,0,1
statepct,MAT,4,2005,NY,PC:P2,TOTAL,All students,220.422003173828,0,1
statepct,MAT,4,2005,NY,PC:P5,TOTAL,All students,239.795999145508,0,1
statepct,MAT,4,2005,NY,PC:P9,TOTAL,All students,271.884002685547,0,1
statepct,MAT,4,2005,OH,PC:P1,TOTAL,All students,204.606002807617,0,1
statepct,MAT,4,2005,OH,PC:P2,TOTAL,All students,224.326000976563,0,1
statepct,MAT,4,2005,OH,PC:P5,TOTAL,All students,243.666000366211,0,1
statepct,MAT,4,2005,OH,PC:P9,TOTAL,All students,276.705999755859,0,1
statepct,MAT,4,2005,OK,PC:P1,TOTAL,All students,200.383999633789,0,1
statepct,MAT,4,2005,OK,PC:P2,TOTAL,All students,217.548001098633,0,1
statepct,MAT,4,2005,OK,PC:P5,TOTAL,All students,234.854000854492,0,1
statepct,MAT,4,2005,OK,PC:P9,TOTAL,All students,266.635998535156,0,1
statepct,MAT,4,2005,OR,PC:P1,TOTAL,All students,200.557998657226,0,1
statepct,MAT,4,2005,OR,PC:P2,TOTAL,All students,219.414001464844,0,1
statepct,MAT,4,2005,OR,PC:P5,TOTAL,All students,239.481997680664,0,1
statepct,MAT,4,2005,OR,PC:P9,TOTAL,All students,273.896002197266,0,1
statepct,MAT,4,2005,PA,PC:P1,TOTAL,All students,201.399996948242,0,1
statepct,MAT,4,2005,PA,PC:P2,TOTAL,All students,222.573999023438,0,1
statepct,MAT,4,2005,PA,PC:P5,TOTAL,All students,243.124002075195,0,1
statepct,MAT,4,2005,PA,PC:P9,TOTAL,All students,275.615997314453,0,1
statepct,MAT,4,2007,MT,PC:P1,TOTAL,All students,210.245999145508,0,1
statepct,MAT,4,2007,MT,PC:P2,TOTAL,All students,227.761999511719,0,1
statepct,MAT,4,2007,MT,PC:P5,TOTAL,All students,245.625997924805,0,1
statepct,MAT,4,2007,MT,PC:P9,TOTAL,All students,274.470001220703,0,1
statepct,MAT,4,2007,NC,PC:P1,TOTAL,All students,206.42799987793,0,1
statepct,MAT,4,2007,NC,PC:P2,TOTAL,All students,224.084002685547,0,1
statepct,MAT,4,2007,NC,PC:P5,TOTAL,All students,242.938000488281,0,1
statepct,MAT,4,2007,NC,PC:P9,TOTAL,All students,275.214001464844,0,1
statepct,MAT,4,2007,ND,PC:P1,TOTAL,All students,215.196002197266,0,1
statepct,MAT,4,2007,ND,PC:P2,TOTAL,All students,230.552001953125,0,1
statepct,MAT,4,2007,ND,PC:P5,TOTAL,All students,246.506002807617,0,1
statepct,MAT,4,2007,ND,PC:P9,TOTAL,All students,274.29800415039,0,1
statepct,MAT,4,2007,NE,PC:P1,TOTAL,All students,199.616000366211,0,1
statepct,MAT,4,2007,NE,PC:P2,TOTAL,All students,219.544000244141,0,1
statepct,MAT,4,2007,NE,PC:P5,TOTAL,All students,240.373999023438,0,1
statepct,MAT,4,2007,NE,PC:P9,TOTAL,All students,272.917999267578,0,1
statepct,MAT,4,2007,NH,PC:P1,TOTAL,All students,216.22799987793,0,1
statepct,MAT,4,2007,NH,PC:P2,TOTAL,All students,233.27200012207,0,1
statepct,MAT,4,2007,NH,PC:P5,TOTAL,All students,250.043997192383,0,1
statepct,MAT,4,2007,NH,PC:P9,TOTAL,All students,278.629998779297,0,1
statepct,MAT,4,2007,NJ,PC:P1,TOTAL,All students,213.202001953125,0,1
statepct,MAT,4,2007,NJ,PC:P2,TOTAL,All students,231.588000488281,0,1
statepct,MAT,4,2007,NJ,PC:P5,TOTAL,All students,250.180001831055,0,1
statepct,MAT,4,2007,NJ,PC:P9,TOTAL,All students,281.314001464844,0,1
statepct,MAT,4,2007,NM,PC:P1,TOTAL,All students,189.033999633789,0,1
statepct,MAT,4,2007,NM,PC:P2,TOTAL,All students,209.410000610352,0,1
statepct,MAT,4,2007,NM,PC:P5,TOTAL,All students,229.932000732422,0,1
statepct,MAT,4,2007,NM,PC:P9,TOTAL,All students,264.105993652344,0,1
statepct,MAT,4,2007,NV,PC:P1,TOTAL,All students,192.016000366211,0,1
statepct,MAT,4,2007,NV,PC:P2,TOTAL,All students,212.62399597168,0,1
statepct,MAT,4,2007,NV,PC:P5,TOTAL,All students,234.2,0,1
statepct,MAT,4,2007,NV,PC:P9,TOTAL,All students,267.929998779297,0,1
statepct,MAT,4,2007,NY,PC:P1,TOTAL,All students,205.534002685547,0,1
statepct,MAT,4,2007,NY,PC:P2,TOTAL,All students,225.17799987793,0,1
statepct,MAT,4,2007,NY,PC:P5,TOTAL,All students,244.660000610352,0,1
statepct,MAT,4,2007,NY,PC:P9,TOTAL,All students,276.361999511719,0,1
statepct,MAT,4,2007,OH,PC:P1,TOTAL,All students,209.82600402832,0,1
statepct,MAT,4,2007,OH,PC:P2,TOTAL,All students,227.288000488281,0,1
statepct,MAT,4,2007,OH,PC:P5,TOTAL,All students,246.203997802734,0,1
statepct,MAT,4,2007,OH,PC:P9,TOTAL,All students,276.934002685547,0,1
statepct,MAT,4,2007,OK,PC:P1,TOTAL,All students,204.211999511719,0,1
statepct,MAT,4,2007,OK,PC:P2,TOTAL,All students,220.923999023437,0,1
statepct,MAT,4,2007,OK,PC:P5,TOTAL,All students,238.328002929688,0,1
statepct,MAT,4,2007,OK,PC:P9,TOTAL,All students,267.773999023438,0,1
statepct,MAT,4,2007,OR,PC:P1,TOTAL,All students,197.288000488281,0,1
statepct,MAT,4,2007,OR,PC:P2,TOTAL,All students,217.718002319336,0,1
statepct,MAT,4,2007,OR,PC:P5,TOTAL,All students,238.169998168945,0,1
statepct,MAT,4,2007,OR,PC:P9,TOTAL,All students,271.717999267578,0,1
statepct,MAT,4,2007,PA,PC:P1,TOTAL,All students,206.370001220703,0,1
statepct,MAT,4,2007,PA,PC:P2,TOTAL,All students,226.543997192383,0,1
statepct,MAT,4,2007,PA,PC:P5,TOTAL,All students,246.964001464844,0,1
statepct,MAT,4,2007,PA,PC:P9,TOTAL,All students,277.842004394531,0,1
statepct,MAT,4,2009,MT,PC:P1,TOTAL,All students,211.688000488281,0,1
statepct,MAT,4,2009,MT,PC:P2,TOTAL,All students,228.15,0,1
statepct,MAT,4,2009,MT,PC:P5,TOTAL,All students,245.803997802735,0,1
statepct,MAT,4,2009,MT,PC:P9,TOTAL,All students,275.203997802735,0,1
statepct,MAT,4,2009,NC,PC:P1,TOTAL,All students,208.875997924805,0,1
statepct,MAT,4,2009,NC,PC:P2,TOTAL,All students,226.259997558594,0,1
statepct,MAT,4,2009,NC,PC:P5,TOTAL,All students,244.3,0,1
statepct,MAT,4,2009,NC,PC:P9,TOTAL,All students,279.016003417969,0,1
statepct,MAT,4,2009,ND,PC:P1,TOTAL,All students,215.602001953125,0,1
statepct,MAT,4,2009,ND,PC:P2,TOTAL,All students,230.223999023437,0,1
statepct,MAT,4,2009,ND,PC:P5,TOTAL,All students,245.829995727539,0,1
statepct,MAT,4,2009,ND,PC:P9,TOTAL,All students,274.453997802735,0,1
statepct,MAT,4,2009,NE,PC:P1,TOTAL,All students,202.416000366211,0,1
statepct,MAT,4,2009,NE,PC:P2,TOTAL,All students,221.730001831055,0,1
statepct,MAT,4,2009,NE,PC:P5,TOTAL,All students,240.794000244141,0,1
statepct,MAT,4,2009,NE,PC:P9,TOTAL,All students,272.047998046875,0,1
statepct,MAT,4,2009,NH,PC:P1,TOTAL,All students,217.800003051758,0,1
statepct,MAT,4,2009,NH,PC:P2,TOTAL,All students,234.864001464844,0,1
statepct,MAT,4,2009,NH,PC:P5,TOTAL,All students,252.624002075195,0,1
statepct,MAT,4,2009,NH,PC:P9,TOTAL,All students,282.152001953125,0,1
statepct,MAT,4,2009,NJ,PC:P1,TOTAL,All students,209.585998535156,0,1
statepct,MAT,4,2009,NJ,PC:P2,TOTAL,All students,228.619998168945,0,1
statepct,MAT,4,2009,NJ,PC:P5,TOTAL,All students,248.160003662109,0,1
statepct,MAT,4,2009,NJ,PC:P9,TOTAL,All students,280.411999511719,0,1
statepct,MAT,4,2009,NM,PC:P1,TOTAL,All students,192.328002929688,0,1
statepct,MAT,4,2009,NM,PC:P2,TOTAL,All students,210.995999145508,0,1
statepct,MAT,4,2009,NM,PC:P5,TOTAL,All students,230.766000366211,0,1
statepct,MAT,4,2009,NM,PC:P9,TOTAL,All students,266.776000976562,0,1
statepct,MAT,4,2009,NV,PC:P1,TOTAL,All students,198.860000610352,0,1
statepct,MAT,4,2009,NV,PC:P2,TOTAL,All students,217.473999023438,0,1
statepct,MAT,4,2009,NV,PC:P5,TOTAL,All students,236.886004638672,0,1
statepct,MAT,4,2009,NV,PC:P9,TOTAL,All students,269.026000976563,0,1
statepct,MAT,4,2009,NY,PC:P1,TOTAL,All students,204.432000732422,0,1
statepct,MAT,4,2009,NY,PC:P2,TOTAL,All students,222.996002197266,0,1
statepct,MAT,4,2009,NY,PC:P5,TOTAL,All students,242.204000854492,0,1
statepct,MAT,4,2009,NY,PC:P9,TOTAL,All students,274.259997558594,0,1
statepct,MAT,4,2009,OH,PC:P1,TOTAL,All students,206.712002563477,0,1
statepct,MAT,4,2009,OH,PC:P2,TOTAL,All students,225.432000732422,0,1
statepct,MAT,4,2009,OH,PC:P5,TOTAL,All students,245.459997558594,0,1
statepct,MAT,4,2009,OH,PC:P9,TOTAL,All students,278.166003417969,0,1
statepct,MAT,4,2009,OK,PC:P1,TOTAL,All students,203.961999511719,0,1
statepct,MAT,4,2009,OK,PC:P2,TOTAL,All students,220.145999145508,0,1
statepct,MAT,4,2009,OK,PC:P5,TOTAL,All students,238.048001098633,0,1
statepct,MAT,4,2009,OK,PC:P9,TOTAL,All students,268.183996582031,0,1
statepct,MAT,4,2009,OR,PC:P1,TOTAL,All students,199.38200378418,0,1
statepct,MAT,4,2009,OR,PC:P2,TOTAL,All students,219.334002685547,0,1
statepct,MAT,4,2009,OR,PC:P5,TOTAL,All students,239.717999267578,0,1
statepct,MAT,4,2009,OR,PC:P9,TOTAL,All students,273.428002929687,0,1
statepct,MAT,4,2009,PA,PC:P1,TOTAL,All students,205.676000976563,0,1
statepct,MAT,4,2009,PA,PC:P2,TOTAL,All students,224.861996459961,0,1
statepct,MAT,4,2009,PA,PC:P5,TOTAL,All students,245.730001831055,0,1
statepct,MAT,4,2009,PA,PC:P9,TOTAL,All students,278.766009521485,0,1
statepct,MAT,4,2011,MT,PC:P1,TOTAL,All students,208.604000854492,0,1
statepct,MAT,4,2011,MT,PC:P2,TOTAL,All students,228.042001342773,0,1
statepct,MAT,4,2011,MT,PC:P5,TOTAL,All students,245.989999389648,0,1
statepct,MAT,4,2011,MT,PC:P9,TOTAL,All students,275.388006591797,0,1
statepct,MAT,4,2011,NC,PC:P1,TOTAL,All students,211.217999267578,0,1
statepct,MAT,4,2011,NC,PC:P2,TOTAL,All students,227.389999389648,0,1
statepct,MAT,4,2011,NC,PC:P5,TOTAL,All students,245.332000732422,0,1
statepct,MAT,4,2011,NC,PC:P9,TOTAL,All students,277.333996582031,0,1
statepct,MAT,4,2011,ND,PC:P1,TOTAL,All students,213.486001586914,0,1
statepct,MAT,4,2011,ND,PC:P2,TOTAL,All students,229.964001464844,0,1
statepct,MAT,4,2011,ND,PC:P5,TOTAL,All students,246.987997436523,0,1
statepct,MAT,4,2011,ND,PC:P9,TOTAL,All students,275.028002929687,0,1
statepct,MAT,4,2011,NE,PC:P1,TOTAL,All students,203.093997192383,0,1
statepct,MAT,4,2011,NE,PC:P2,TOTAL,All students,221.711996459961,0,1
statepct,MAT,4,2011,NE,PC:P5,TOTAL,All students,241.802001953125,0,1
statepct,MAT,4,2011,NE,PC:P9,TOTAL,All students,273.689996337891,0,1
statepct,MAT,4,2011,NH,PC:P1,TOTAL,All students,218.87600402832,0,1
statepct,MAT,4,2011,NH,PC:P2,TOTAL,All students,236.198001098633,0,1
statepct,MAT,4,2011,NH,PC:P5,TOTAL,All students,253.597998046875,0,1
statepct,MAT,4,2011,NH,PC:P9,TOTAL,All students,282.6,0,1
statepct,MAT,4,2011,NJ,PC:P1,TOTAL,All students,212.224002075195,0,1
statepct,MAT,4,2011,NJ,PC:P2,TOTAL,All students,231.313998413086,0,1
statepct,MAT,4,2011,NJ,PC:P5,TOTAL,All students,249.597998046875,0,1
statepct,MAT,4,2011,NJ,PC:P9,TOTAL,All students,281.814001464844,0,1
statepct,MAT,4,2011,NM,PC:P1,TOTAL,All students,195.039996337891,0,1
statepct,MAT,4,2011,NM,PC:P2,TOTAL,All students,213.933999633789,0,1
statepct,MAT,4,2011,NM,PC:P5,TOTAL,All students,233.82200012207,0,1
statepct,MAT,4,2011,NM,PC:P9,TOTAL,All students,269.103997802735,0,1
statepct,MAT,4,2011,NV,PC:P1,TOTAL,All students,199.438000488281,0,1
statepct,MAT,4,2011,NV,PC:P2,TOTAL,All students,218.288000488281,0,1
statepct,MAT,4,2011,NV,PC:P5,TOTAL,All students,238.591998291016,0,1
statepct,MAT,4,2011,NV,PC:P9,TOTAL,All students,272.275994873047,0,1
statepct,MAT,4,2011,NY,PC:P1,TOTAL,All students,199.539999389649,0,1
statepct,MAT,4,2011,NY,PC:P2,TOTAL,All students,218.916000366211,0,1
statepct,MAT,4,2011,NY,PC:P5,TOTAL,All students,239.011999511719,0,1
statepct,MAT,4,2011,NY,PC:P9,TOTAL,All students,273.037994384765,0,1
statepct,MAT,4,2011,OH,PC:P1,TOTAL,All students,208.116003417969,0,1
statepct,MAT,4,2011,OH,PC:P2,TOTAL,All students,226.444000244141,0,1
statepct,MAT,4,2011,OH,PC:P5,TOTAL,All students,245.811999511719,0,1
statepct,MAT,4,2011,OH,PC:P9,TOTAL,All students,277.361999511719,0,1
statepct,MAT,4,2011,OK,PC:P1,TOTAL,All students,204.847998046875,0,1
statepct,MAT,4,2011,OK,PC:P2,TOTAL,All students,221.157998657227,0,1
statepct,MAT,4,2011,OK,PC:P5,TOTAL,All students,238.544000244141,0,1
statepct,MAT,4,2011,OK,PC:P9,TOTAL,All students,268.925994873047,0,1
statepct,MAT,4,2011,OR,PC:P1,TOTAL,All students,197.02799987793,0,1
statepct,MAT,4,2011,OR,PC:P2,TOTAL,All students,216.179998779297,0,1
statepct,MAT,4,2011,OR,PC:P5,TOTAL,All students,238.037997436523,0,1
statepct,MAT,4,2011,OR,PC:P9,TOTAL,All students,275.720001220703,0,1
statepct,MAT,4,2011,PA,PC:P1,TOTAL,All students,207.839999389648,0,1
statepct,MAT,4,2011,PA,PC:P2,TOTAL,All students,227.971997070313,0,1
statepct,MAT,4,2011,PA,PC:P5,TOTAL,All students,247.666003417969,0,1
statepct,MAT,4,2011,PA,PC:P9,TOTAL,All students,280.696002197266,0,1
statepct,MAT,4,2013,MT,PC:P1,TOTAL,All students,207.283499908447,0,1
statepct,MAT,4,2013,MT,PC:P2,TOTAL,All students,226.43450012207,0,1
statepct,MAT,4,2013,MT,PC:P5,TOTAL,All students,245.74349899292,0,1
statepct,MAT,4,2013,MT,PC:P9,TOTAL,All students,277.025,0,1
statepct,MAT,4,2013,NC,PC:P1,TOTAL,All students,209.302499389648,0,1
statepct,MAT,4,2013,NC,PC:P2,TOTAL,All students,226.843500518799,0,1
statepct,MAT,4,2013,NC,PC:P5,TOTAL,All students,245.781500244141,0,1
statepct,MAT,4,2013,NC,PC:P9,TOTAL,All students,279.090000915528,0,1
statepct,MAT,4,2013,ND,PC:P1,TOTAL,All students,212.778499603272,0,1
statepct,MAT,4,2013,ND,PC:P2,TOTAL,All students,230.080000305176,0,1
statepct,MAT,4,2013,ND,PC:P5,TOTAL,All students,247.774997711182,0,1
statepct,MAT,4,2013,ND,PC:P9,TOTAL,All students,278.083502197266,0,1
statepct,MAT,4,2013,NE,PC:P1,TOTAL,All students,204.660000610352,0,1
statepct,MAT,4,2013,NE,PC:P2,TOTAL,All students,224.756500244141,0,1
statepct,MAT,4,2013,NE,PC:P5,TOTAL,All students,245.102500915527,0,1
statepct,MAT,4,2013,NE,PC:P9,TOTAL,All students,279.063502502441,0,1
statepct,MAT,4,2013,NH,PC:P1,TOTAL,All students,219.486501312256,0,1
statepct,MAT,4,2013,NH,PC:P2,TOTAL,All students,237.207500457764,0,1
statepct,MAT,4,2013,NH,PC:P5,TOTAL,All students,254.509000396728,0,1
statepct,MAT,4,2013,NH,PC:P9,TOTAL,All students,284.757498168945,0,1
statepct,MAT,4,2013,NJ,PC:P1,TOTAL,All students,208.773501586914,0,1
statepct,MAT,4,2013,NJ,PC:P2,TOTAL,All students,228.659999847412,0,1
statepct,MAT,4,2013,NJ,PC:P5,TOTAL,All students,248.548001098633,0,1
statepct,MAT,4,2013,NJ,PC:P9,TOTAL,All students,282.62149810791,0,1
statepct,MAT,4,2013,NM,PC:P1,TOTAL,All students,194.163999176025,0,1
statepct,MAT,4,2013,NM,PC:P2,TOTAL,All students,212.996000671387,0,1
statepct,MAT,4,2013,NM,PC:P5,TOTAL,All students,234.026999664307,0,1
statepct,MAT,4,2013,NM,PC:P9,TOTAL,All students,270.072998046875,0,1
statepct,MAT,4,2013,NV,PC:P1,TOTAL,All students,199.401499176025,0,1
statepct,MAT,4,2013,NV,PC:P2,TOTAL,All students,219.01549911499,0,1
statepct,MAT,4,2013,NV,PC:P5,TOTAL,All students,238.340999603272,0,1
statepct,MAT,4,2013,NV,PC:P9,TOTAL,All students,270.402000427246,0,1
statepct,MAT,4,2013,NY,PC:P1,TOTAL,All students,202.693500518799,0,1
statepct,MAT,4,2013,NY,PC:P2,TOTAL,All students,222.048999023438,0,1
statepct,MAT,4,2013,NY,PC:P5,TOTAL,All students,241.635499572754,0,1
statepct,MAT,4,2013,NY,PC:P9,TOTAL,All students,276.201000976563,0,1
statepct,MAT,4,2013,OH,PC:P1,TOTAL,All students,206.418499755859,0,1
statepct,MAT,4,2013,OH,PC:P2,TOTAL,All students,227.170999145508,0,1
statepct,MAT,4,2013,OH,PC:P5,TOTAL,All students,247.60950012207,0,1
statepct,MAT,4,2013,OH,PC:P9,TOTAL,All students,281.580000305176,0,1
statepct,MAT,4,2013,OK,PC:P1,TOTAL,All students,204.191499328613,0,1
statepct,MAT,4,2013,OK,PC:P2,TOTAL,All students,221.636999511719,0,1
statepct,MAT,4,2013,OK,PC:P5,TOTAL,All students,240.050999450684,0,1
statepct,MAT,4,2013,OK,PC:P9,TOTAL,All students,272.202499389648,0,1
statepct,MAT,4,2013,OR,PC:P1,TOTAL,All students,200.569000244141,0,1
statepct,MAT,4,2013,OR,PC:P2,TOTAL,All students,220.289499664307,0,1
statepct,MAT,4,2013,OR,PC:P5,TOTAL,All students,241.38800201416,0,1
