wave,county_fips,county_pop,share_mobile_any,share_anywless_t6,share_anywless_t7,share_anywless_t8,source,share_mobile_t6,share_mobile_t7,share_mobile_t7_vzw,mobile_t7_any,mobile_any_any
2012-06,37163,63648.0,0.9897,0.3058,0.3058,0.0,analyze_table,,,,,
2012-06,37165,35780.0,0.9806,1.0,0.1115,0.0,analyze_table,,,,,
2012-06,37167,60652.0,0.9974,0.172,0.0594,0.0,analyze_table,,,,,
2012-06,37169,47705.0,0.8922,0.4262,0.4142,0.0,analyze_table,,,,,
2012-06,37171,73688.0,0.9399,0.4969,0.0508,0.0,analyze_table,,,,,
2012-06,37173,14545.0,0.7778,0.7752,0.7752,0.0,analyze_table,,,,,
2012-06,37175,33662.0,0.8931,0.9235,0.9235,0.0,analyze_table,,,,,
2012-06,37177,4591.0,0.9074,0.0015,0.0015,0.0,analyze_table,,,,,
2012-06,37179,219215.0,0.999,0.9106,0.9099,0.0,analyze_table,,,,,
2012-06,37181,45422.0,1.0,0.0,0.0,0.0,analyze_table,,,,,
2012-06,37183,962777.0,1.0,0.9994,0.9994,0.0,analyze_table,,,,,
2012-06,37185,20849.0,0.9298,0.0,0.0,0.0,analyze_table,,,,,
2012-06,37187,13181.0,0.9584,0.7235,0.7235,0.0,analyze_table,,,,,
2012-06,37189,52476.0,0.9064,0.3129,0.3129,0.0,analyze_table,,,,,
2012-06,37191,123692.0,0.9959,0.0009,0.0009,0.0,analyze_table,,,,,
2012-06,37193,69455.0,0.8524,0.006,0.006,0.0,analyze_table,,,,,
2012-06,37195,82372.0,1.0,0.0208,0.0208,0.0,analyze_table,,,,,
2012-06,37197,38625.0,0.9914,0.5544,0.1448,0.0,analyze_table,,,,,
2012-06,37199,17745.0,0.7129,0.1488,0.1488,0.0,analyze_table,,,,,
2012-06,38001,2292.0,0.9647,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38003,10921.0,0.9933,0.0111,0.0111,0.0,analyze_table,,,,,
2012-06,38005,6484.0,0.9823,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38007,752.0,0.9594,0.0104,0.0104,0.0,analyze_table,,,,,
2012-06,38009,6204.0,0.9989,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38011,3104.0,0.9596,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38013,1851.0,0.9911,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38015,85607.0,0.9991,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38017,158373.0,0.9998,0.99,0.99,0.0,analyze_table,,,,,
2012-06,38019,3784.0,0.9729,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38021,5180.0,0.9951,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38023,2007.0,0.9043,0.0009,0.0009,0.0,analyze_table,,,,,
2012-06,38025,3461.0,0.924,0.0623,0.0623,0.0,analyze_table,,,,,
2012-06,38027,2275.0,0.9534,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38029,3294.0,0.9718,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38031,2839.0,0.9977,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38033,1591.0,0.9595,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38035,67814.0,1.0,0.5229,0.0,0.0,analyze_table,,,,,
2012-06,38037,2247.0,0.8979,0.0001,0.0001,0.0,analyze_table,,,,,
2012-06,38039,2291.0,0.9943,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38041,2373.0,0.9952,0.0202,0.0202,0.0,analyze_table,,,,,
2012-06,38043,2299.0,0.9941,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38045,3990.0,0.9881,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38047,1883.0,0.945,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38049,5164.0,1.0,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38051,2645.0,0.9372,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38053,6506.0,0.9448,0.5083,0.5083,0.0,analyze_table,,,,,
2012-06,38055,8800.0,0.9964,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38057,8153.0,0.9928,0.0014,0.0014,0.0,analyze_table,,,,,
2012-06,38059,28344.0,0.9936,0.0003,0.0003,0.0,analyze_table,,,,,
2012-06,38061,7918.0,0.9942,0.0034,0.0034,0.0,analyze_table,,,,,
2012-06,38063,2984.0,0.9995,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38065,1781.0,0.977,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38067,7136.0,0.9986,0.0048,0.0,0.0,analyze_table,,,,,
2012-06,38069,4262.0,0.986,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38071,11405.0,0.9971,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38073,5312.0,0.9998,0.002,0.002,0.0,analyze_table,,,,,
2012-06,38075,2401.0,0.9992,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38077,15753.0,0.9998,0.0329,0.0329,0.0,analyze_table,,,,,
2012-06,38079,13985.0,0.9951,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38081,3683.0,0.9966,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38083,1195.0,0.8519,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38085,4206.0,0.7562,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38087,702.0,0.6952,0.0014,0.0014,0.0,analyze_table,,,,,
2012-06,38089,24887.0,0.9981,0.925,0.925,0.0,analyze_table,,,,,
2012-06,38091,1887.0,1.0,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38093,21089.0,0.9996,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38095,2079.0,0.9986,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38097,7988.0,0.9997,0.0464,0.0104,0.0,analyze_table,,,,,
2012-06,38099,10843.0,0.9999,0.6091,0.0,0.0,analyze_table,,,,,
2012-06,38101,63823.0,0.9998,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38103,3971.0,0.996,0.0,0.0,0.0,analyze_table,,,,,
2012-06,38105,23268.0,0.9814,0.9255,0.9255,0.0,analyze_table,,,,,
2012-06,39001,28753.0,0.8685,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39003,105637.0,1.0,0.9974,0.9974,0.0,analyze_table,,,,,
2012-06,39005,53330.0,0.9938,0.9018,0.9018,0.0,analyze_table,,,,,
2012-06,39007,101001.0,0.9947,0.775,0.775,0.0,analyze_table,,,,,
2012-06,39009,65329.0,0.9642,0.3195,0.0,0.0,analyze_table,,,,,
2012-06,39011,45697.0,1.0,0.8887,0.8887,0.0,analyze_table,,,,,
2012-06,39013,70038.0,0.925,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39015,45237.0,0.9821,0.3297,0.3297,0.0,analyze_table,,,,,
2012-06,39017,376806.0,0.9997,0.9925,0.9924,0.0,analyze_table,,,,,
2012-06,39019,28701.0,0.94,0.0032,0.0032,0.0,analyze_table,,,,,
2012-06,39021,40352.0,1.0,0.1497,0.1492,0.0,analyze_table,,,,,
2012-06,39023,136877.0,1.0,0.9567,0.9567,0.0,analyze_table,,,,,
2012-06,39025,202394.0,0.9993,0.9469,0.9465,0.0,analyze_table,,,,,
2012-06,39027,42431.0,1.0,0.6581,0.2529,0.0,analyze_table,,,,,
2012-06,39029,106550.0,0.9958,0.2754,0.0894,0.0,analyze_table,,,,,
2012-06,39031,36747.0,0.8125,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39033,42871.0,1.0,0.9814,0.896,0.0,analyze_table,,,,,
2012-06,39035,1256217.0,0.9952,0.9994,0.9994,0.0,analyze_table,,,,,
2012-06,39037,52537.0,0.9919,0.0076,0.0076,0.0,analyze_table,,,,,
2012-06,39039,38808.0,1.0,0.9819,0.9819,0.0,analyze_table,,,,,
2012-06,39041,188164.0,1.0,0.9983,0.9983,0.0,analyze_table,,,,,
2012-06,39043,76473.0,0.9859,0.8759,0.8759,0.0,analyze_table,,,,,
2012-06,39045,150907.0,0.994,0.8945,0.8133,0.0,analyze_table,,,,,
2012-06,39047,29153.0,1.0,0.0071,0.0003,0.0,analyze_table,,,,,
2012-06,39049,1184815.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2012-06,39051,42750.0,1.0,0.3885,0.3477,0.0,analyze_table,,,,,
2012-06,39053,30864.0,0.9027,0.402,0.0,0.0,analyze_table,,,,,
2012-06,39055,93976.0,0.998,0.9255,0.9255,0.0,analyze_table,,,,,
2012-06,39057,164265.0,1.0,0.9016,0.8948,0.0,analyze_table,,,,,
2012-06,39059,39645.0,0.9002,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39061,795572.0,0.9999,0.9964,0.9964,0.0,analyze_table,,,,,
2012-06,39063,75374.0,1.0,0.9971,0.997,0.0,analyze_table,,,,,
2012-06,39065,32064.0,1.0,0.9074,0.9074,0.0,analyze_table,,,,,
2012-06,39067,15746.0,0.6574,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39069,27857.0,1.0,0.439,0.4279,0.0,analyze_table,,,,,
2012-06,39071,44003.0,0.9545,0.0872,0.0872,0.0,analyze_table,,,,,
2012-06,39073,29634.0,0.8213,0.0011,0.0011,0.0,analyze_table,,,,,
2012-06,39075,43111.0,0.9502,0.1113,0.1113,0.0,analyze_table,,,,,
2012-06,39077,59543.0,1.0,0.2142,0.031,0.0,analyze_table,,,,,
2012-06,39079,33282.0,0.9647,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39081,68642.0,0.8653,0.0002,0.0,0.0,analyze_table,,,,,
2012-06,39083,62165.0,0.9928,0.4508,0.4508,0.0,analyze_table,,,,,
2012-06,39085,231029.0,0.9894,0.9971,0.9971,0.0,analyze_table,,,,,
2012-06,39087,62541.0,0.842,0.6748,0.6748,0.0,analyze_table,,,,,
2012-06,39089,170678.0,0.9838,0.8877,0.8877,0.0,analyze_table,,,,,
2012-06,39091,45727.0,0.9932,0.0328,0.0328,0.0,analyze_table,,,,,
2012-06,39093,305300.0,0.995,0.9959,0.9959,0.0,analyze_table,,,,,
2012-06,39095,438359.0,0.9955,0.9996,0.9983,0.0,analyze_table,,,,,
2012-06,39097,44141.0,1.0,0.9556,0.9432,0.0,analyze_table,,,,,
2012-06,39099,234281.0,0.9998,0.9579,0.9579,0.0,analyze_table,,,,,
2012-06,39101,66507.0,1.0,0.2867,0.2848,0.0,analyze_table,,,,,
2012-06,39103,176530.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2012-06,39105,23795.0,0.8556,0.0001,0.0,0.0,analyze_table,,,,,
2012-06,39107,40636.0,1.0,0.8904,0.8904,0.0,analyze_table,,,,,
2012-06,39109,103275.0,1.0,0.9174,0.9169,0.0,analyze_table,,,,,
2012-06,39111,14122.0,0.6114,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39113,530507.0,0.9998,0.9942,0.9934,0.0,analyze_table,,,,,
2012-06,39115,14980.0,0.5632,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39117,35399.0,1.0,0.2712,0.2712,0.0,analyze_table,,,,,
2012-06,39119,86186.0,0.9515,0.4101,0.0071,0.0,analyze_table,,,,,
2012-06,39121,14775.0,0.7943,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39123,41080.0,0.9615,0.9657,0.9638,0.0,analyze_table,,,,,
2012-06,39125,19339.0,1.0,0.837,0.837,0.0,analyze_table,,,,,
2012-06,39127,36449.0,0.9013,0.1195,0.1195,0.0,analyze_table,,,,,
2012-06,39129,56629.0,1.0,0.8317,0.8284,0.0,analyze_table,,,,,
2012-06,39131,28837.0,0.813,0.3991,0.0,0.0,analyze_table,,,,,
2012-06,39133,162668.0,1.0,0.9107,0.9107,0.0,analyze_table,,,,,
2012-06,39135,42140.0,0.9923,0.8355,0.7272,0.0,analyze_table,,,,,
2012-06,39137,33968.0,1.0,0.5852,0.5836,0.0,analyze_table,,,,,
2012-06,39139,123021.0,0.9964,0.9769,0.9751,0.0,analyze_table,,,,,
2012-06,39141,79011.0,0.9389,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39143,60553.0,0.9987,0.9129,0.9067,0.0,analyze_table,,,,,
2012-06,39145,79690.0,0.8924,0.4418,0.0063,0.0,analyze_table,,,,,
2012-06,39147,56092.0,1.0,0.9904,0.9027,0.0,analyze_table,,,,,
2012-06,39149,49683.0,0.9969,0.0999,0.0999,0.0,analyze_table,,,,,
2012-06,39151,374868.0,1.0,0.9687,0.9687,0.0,analyze_table,,,,,
2012-06,39153,541099.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2012-06,39155,206496.0,0.9991,0.8114,0.8089,0.0,analyze_table,,,,,
2012-06,39157,92411.0,0.9573,0.0034,0.0034,0.0,analyze_table,,,,,
2012-06,39159,54713.0,1.0,0.9276,0.9276,0.0,analyze_table,,,,,
2012-06,39161,28352.0,0.9993,0.9998,0.9998,0.0,analyze_table,,,,,
2012-06,39163,13504.0,0.8475,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39165,224652.0,0.9997,0.993,0.993,0.0,analyze_table,,,,,
2012-06,39167,61480.0,0.9217,0.0,0.0,0.0,analyze_table,,,,,
2012-06,39169,115346.0,1.0,0.9649,0.9649,0.0,analyze_table,,,,,
2012-06,39171,37151.0,0.999,0.6325,0.6325,0.0,analyze_table,,,,,
2012-06,39173,126534.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2012-06,39175,22453.0,0.9974,0.9795,0.9782,0.0,analyze_table,,,,,
2012-06,40001,22935.0,0.9467,0.0853,0.0853,0.0,analyze_table,,,,,
2012-06,40003,5487.0,1.0,0.0,0.0,0.0,analyze_table,,,,,
2012-06,40005,14255.0,0.9797,0.009,0.009,0.0,analyze_table,,,,,
2012-06,40007,5435.0,0.955,0.8769,0.0,0.0,analyze_table,,,,,
2012-06,40009,22424.0,0.9999,0.8359,0.568,0.0,analyze_table,,,,,
2012-06,40011,11771.0,0.9881,0.0572,0.0571,0.0,analyze_table,,,,,
2012-06,40013,43834.0,0.989,0.7749,0.741,0.0,analyze_table,,,,,
2012-06,40015,29131.0,0.9995,0.2199,0.2133,0.0,analyze_table,,,,,
2012-06,40017,122737.0,0.9999,0.9969,0.9967,0.0,analyze_table,,,,,
2012-06,40019,48046.0,0.9986,1.0,0.8058,0.0,analyze_table,,,,,
2012-06,40021,47856.0,0.9693,0.0707,0.0707,0.0,analyze_table,,,,,
2012-06,40023,14979.0,0.9806,0.0561,0.0559,0.0,analyze_table,,,,,
2012-06,40025,1958.0,0.9755,0.8715,0.0,0.0,analyze_table,,,,,
2012-06,40027,268016.0,0.9945,0.9982,0.9723,0.0,analyze_table,,,,,
2012-06,40029,5839.0,0.9745,0.0008,0.0008,0.0,analyze_table,,,,,
2012-06,40031,127537.0,0.9981,0.9664,0.9664,0.0,analyze_table,,,,,
2012-06,40033,5952.0,1.0,0.2303,0.2303,0.0,analyze_table,,,,,
2012-06,40035,14940.0,0.9982,0.6828,0.0,0.0,analyze_table,,,,,
2012-06,40037,70513.0,0.9957,0.5314,0.5314,0.0,analyze_table,,,,,
2012-06,40039,27727.0,0.9939,0.8885,0.8488,0.0,analyze_table,,,,,
2012-06,40041,42441.0,0.9819,0.5516,0.0848,0.0,analyze_table,,,,,
2012-06,40043,4701.0,0.9559,0.0,0.0,0.0,analyze_table,,,,,
2012-06,40045,4137.0,0.9162,0.0033,0.0,0.0,analyze_table,,,,,
2012-06,40047,61335.0,0.9994,0.0021,0.0021,0.0,analyze_table,,,,,
2012-06,40049,27571.0,0.9992,0.4949,0.3631,0.0,analyze_table,,,,,
2012-06,40051,54021.0,1.0,0.8489,0.5793,0.0,analyze_table,,,,,
2012-06,40053,4318.0,1.0,0.014,0.014,0.0,analyze_table,,,,,
2012-06,40055,6224.0,0.9998,1.0,1.0,0.0,analyze_table,,,,,
2012-06,40057,2775.0,0.9998,1.0,1.0,0.0,analyze_table,,,,,
2012-06,40059,3673.0,0.9551,0.0083,0.0,0.0,analyze_table,,,,,
2012-06,40061,12881.0,0.9752,0.1863,0.1863,0.0,analyze_table,,,,,
2012-06,40063,13837.0,0.9605,0.1317,0.1317,0.0,analyze_table,,,,,
2012-06,40065,25770.0,0.9998,0.9994,0.9994,0.0,analyze_table,,,,,
2012-06,40067,6325.0,0.9982,0.3208,0.0008,0.0,analyze_table,,,,,
2012-06,40069,10972.0,0.975,0.2598,0.0084,0.0,analyze_table,,,,,
2012-06,40071,46132.0,0.9884,0.7699,0.7699,0.0,analyze_table,,,,,
2012-06,40073,15170.0,1.0,0.4113,0.4113,0.0,analyze_table,,,,,
2012-06,40075,9120.0,0.9982,0.9729,0.9081,0.0,analyze_table,,,,,
2012-06,40077,11219.0,0.8581,0.0974,0.0974,0.0,analyze_table,,,,,
2012-06,40079,50711.0,0.9636,0.4362,0.4362,0.0,analyze_table,,,,,
2012-06,40081,34638.0,0.9965,0.7263,0.3967,0.0,analyze_table,,,,,
2012-06,40083,43812.0,0.9971,0.9842,0.967,0.0,analyze_table,,,,,
2012-06,40085,9529.0,0.9834,1.0,0.7772,0.0,analyze_table,,,,,
2012-06,40087,36270.0,0.9987,0.9576,0.9025,0.0,analyze_table,,,,,
2012-06,40089,32757.0,0.9804,0.0,0.0,0.0,analyze_table,,,,,
2012-06,40091,20293.0,0.9967,0.9722,0.9722,0.0,analyze_table,,,,,
2012-06,40093,7421.0,0.987,0.0,0.0,0.0,analyze_table,,,,,
2012-06,40095,16426.0,1.0,0.5905,0.0674,0.0,analyze_table,,,,,
2012-06,40097,41802.0,0.9929,0.1869,0.0003,0.0,analyze_table,,,,,
2012-06,40099,13598.0,0.9927,1.0,0.3282,0.0,analyze_table,,,,,
2012-06,40101,70984.0,0.9974,0.935,0.935,0.0,analyze_table,,,,,
2012-06,40103,11503.0,0.998,0.5047,0.5047,0.0,analyze_table,,,,,
2012-06,40105,10420.0,1.0,0.0027,0.0027,0.0,analyze_table,,,,,
2012-06,40107,12122.0,0.9407,0.756,0.756,0.0,analyze_table,,,,,
2012-06,40109,736708.0,1.0,1.0,0.9992,0.0,analyze_table,,,,,
2012-06,40111,39863.0,0.9951,0.5943,0.5943,0.0,analyze_table,,,,,
2012-06,40113,47848.0,0.9821,0.4044,0.4043,0.0,analyze_table,,,,,
2012-06,40115,31599.0,0.9892,0.1232,0.0,0.0,analyze_table,,,,,
2012-06,40117,16463.0,0.9719,0.0124,0.0124,0.0,analyze_table,,,,,
2012-06,40119,79334.0,1.0,0.7924,0.7924,0.0,analyze_table,,,,,
2012-06,40121,46167.0,0.9901,0.9283,0.9283,0.0,analyze_table,,,,,
2012-06,40123,38110.0,0.9942,0.0568,0.0,0.0,analyze_table,,,,,
2012-06,40125,70281.0,0.9762,0.9174,0.8884,0.0,analyze_table,,,,,
2012-06,40127,11503.0,0.8148,0.0002,0.0002,0.0,analyze_table,,,,,
2012-06,40129,3612.0,0.8241,0.1303,0.0048,0.0,analyze_table,,,,,
2012-06,40131,90637.0,1.0,0.7637,0.7637,0.0,analyze_table,,,,,
2012-06,40133,25526.0,0.9724,0.7905,0.3574,0.0,analyze_table,,,,,
2012-06,40135,42943.0,0.9672,0.5676,0.5676,0.0,analyze_table,,,,,
2012-06,40137,45572.0,0.998,0.8907,0.8416,0.0,analyze_table,,,,,
2012-06,40139,20606.0,0.9927,0.8075,0.0,0.0,analyze_table,,,,,
2012-06,40141,7530.0,1.0,0.7745,0.7693,0.0,analyze_table,,,,,
2012-06,40143,615927.0,1.0,0.9934,0.9934,0.0,analyze_table,,,,,
2012-06,40145,76819.0,0.9962,0.9029,0.9029,0.0,analyze_table,,,,,
2012-06,40147,51608.0,1.0,0.8924,0.8905,0.0,analyze_table,,,,,
2012-06,40149,11539.0,1.0,0.8539,0.1951,0.0,analyze_table,,,,,
2012-06,40151,7315.0,1.0,0.0,0.0,0.0,analyze_table,,,,,
2012-06,40153,20559.0,0.9879,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41001,15784.0,0.9531,0.0047,0.0047,0.0,analyze_table,,,,,
2012-06,41003,86886.0,0.9923,0.9681,0.968,0.9636,analyze_table,,,,,
2012-06,41005,383198.0,0.9957,0.9532,0.9525,0.8619,analyze_table,,,,,
2012-06,41007,38794.0,0.9827,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41009,50474.0,0.9506,0.6915,0.6915,0.5225,analyze_table,,,,,
2012-06,41011,63349.0,0.986,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41013,21305.0,0.987,0.9268,0.7673,0.0,analyze_table,,,,,
2012-06,41015,23232.0,0.9639,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41017,167367.0,0.9999,0.9798,0.076,0.0,analyze_table,,,,,
2012-06,41019,108599.0,0.9817,0.4712,0.4712,0.0001,analyze_table,,,,,
2012-06,41021,1823.0,0.8933,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41023,7247.0,0.8232,0.4168,0.0,0.0,analyze_table,,,,,
2012-06,41025,7295.0,0.9681,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41027,22765.0,0.9858,0.7175,0.0007,0.0007,analyze_table,,,,,
2012-06,41029,207364.0,0.9843,0.0082,0.0,0.0,analyze_table,,,,,
2012-06,41031,22132.0,0.9771,0.8493,0.1128,0.0,analyze_table,,,,,
2012-06,41033,83835.0,0.9712,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41035,66293.0,0.9971,0.6189,0.0,0.0,analyze_table,,,,,
2012-06,41037,7895.0,0.9678,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41039,356963.0,0.9828,0.9322,0.8915,0.7864,analyze_table,,,,,
2012-06,41041,48439.0,0.9463,0.0001,0.0001,0.0001,analyze_table,,,,,
2012-06,41043,119753.0,0.9928,0.98,0.827,0.8184,analyze_table,,,,,
2012-06,41045,31070.0,0.9703,0.7809,0.779,0.0,analyze_table,,,,,
2012-06,41047,321703.0,0.9968,0.9929,0.9866,0.9527,analyze_table,,,,,
2012-06,41049,11116.0,0.9709,0.6708,0.5399,0.5399,analyze_table,,,,,
2012-06,41051,750638.0,0.9999,0.9987,0.9987,0.9599,analyze_table,,,,,
2012-06,41053,78598.0,0.9957,0.963,0.9553,0.8361,analyze_table,,,,,
2012-06,41055,1708.0,0.9552,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41057,25913.0,0.9394,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41059,76716.0,0.9889,0.6968,0.1257,0.1257,analyze_table,,,,,
2012-06,41061,25828.0,0.9816,0.953,0.953,0.0,analyze_table,,,,,
2012-06,41063,6865.0,0.9312,0.8909,0.6397,0.0,analyze_table,,,,,
2012-06,41065,25325.0,0.9594,0.7447,0.0,0.0,analyze_table,,,,,
2012-06,41067,547307.0,0.9977,0.9998,0.9998,0.986,analyze_table,,,,,
2012-06,41069,1390.0,0.6126,0.0,0.0,0.0,analyze_table,,,,,
2012-06,41071,102171.0,0.9916,0.9917,0.9894,0.875,analyze_table,,,,,
2012-06,42001,103568.0,0.9916,0.7033,0.7033,0.0,analyze_table,,,,,
2012-06,42003,1211794.0,1.0,0.9988,0.9988,0.0,analyze_table,,,,,
2012-06,42005,68097.0,0.9578,0.1312,0.1312,0.0,analyze_table,,,,,
2012-06,42007,168207.0,1.0,0.9225,0.9083,0.0,analyze_table,,,,,
2012-06,42009,49571.0,0.8296,0.4784,0.4784,0.0681,analyze_table,,,,,
2012-06,42011,419780.0,0.9998,0.5778,0.5743,0.0,analyze_table,,,,,
2012-06,42013,126740.0,0.9774,0.8103,0.8103,0.6853,analyze_table,,,,,
2012-06,42015,62464.0,0.9041,0.2714,0.2714,0.2393,analyze_table,,,,,
2012-06,42017,631718.0,1.0,0.8926,0.8515,0.0,analyze_table,,,,,
2012-06,42019,186249.0,0.9967,0.5733,0.5477,0.0056,analyze_table,,,,,
2012-06,42021,141374.0,0.9738,0.99,0.99,0.9546,analyze_table,,,,,
2012-06,42023,4872.0,0.6703,0.0,0.0,0.0,analyze_table,,,,,
2012-06,42025,66722.0,0.9995,0.0394,0.0394,0.0,analyze_table,,,,,
2012-06,42027,157985.0,0.9797,0.7242,0.7242,0.0001,analyze_table,,,,,
2012-06,42029,513659.0,1.0,0.7181,0.6368,0.0,analyze_table,,,,,
2012-06,42031,39320.0,0.9435,0.1815,0.1815,0.0,analyze_table,,,,,
2012-06,42033,80925.0,0.8993,0.0992,0.0992,0.0992,analyze_table,,,,,
2012-06,42035,39418.0,0.8692,0.5877,0.5877,0.0,analyze_table,,,,,
2012-06,42037,67791.0,0.9791,0.2184,0.2184,0.0,analyze_table,,,,,
2012-06,42039,88212.0,0.887,0.0398,0.0398,0.0,analyze_table,,,,,
2012-06,42041,240592.0,0.999,0.9338,0.9338,0.0,analyze_table,,,,,
2012-06,42043,271356.0,0.9993,0.8733,0.8733,0.0,analyze_table,,,,,
2012-06,42045,561342.0,1.0,0.9999,0.9998,0.0,analyze_table,,,,,
2012-06,42047,31263.0,0.8788,0.0,0.0,0.0,analyze_table,,,,,
2012-06,42049,280720.0,0.9982,0.9155,0.9143,0.0,analyze_table,,,,,
2012-06,42051,134042.0,0.9824,0.7817,0.7817,0.0,analyze_table,,,,,
2012-06,42053,8283.0,0.827,0.1791,0.1791,0.0,analyze_table,,,,,
2012-06,42055,154642.0,0.9899,0.7402,0.6806,0.0,analyze_table,,,,,
2012-06,42057,15005.0,0.9968,0.1703,0.1703,0.0,analyze_table,,,,,
2012-06,42059,38180.0,0.8538,0.0117,0.0117,0.0091,analyze_table,,,,,
2012-06,42061,45639.0,0.8098,0.0629,0.0629,0.0,analyze_table,,,,,
2012-06,42063,88354.0,0.9292,0.8893,0.8893,0.0999,analyze_table,,,,,
2012-06,42065,44885.0,0.9019,0.0153,0.0153,0.0,analyze_table,,,,,
2012-06,42067,24983.0,0.8536,0.016,0.016,0.016,analyze_table,,,,,
2012-06,42069,214918.0,0.9997,0.84,0.84,0.0003,analyze_table,,,,,
2012-06,42071,531250.0,1.0,0.8465,0.8465,0.0,analyze_table,,,,,
2012-06,42073,90207.0,1.0,0.9495,0.9495,0.0,analyze_table,,,,,
2012-06,42075,136615.0,0.9992,0.9616,0.9616,0.0,analyze_table,,,,,
2012-06,42077,357669.0,1.0,0.9188,0.9188,0.0,analyze_table,,,,,
2012-06,42079,321212.0,0.993,0.8741,0.8741,0.0001,analyze_table,,,,,
2012-06,42081,114942.0,0.9412,0.0,0.0,0.0,analyze_table,,,,,
2012-06,42083,42828.0,0.8382,0.0224,0.0224,0.0,analyze_table,,,,,
2012-06,42085,115674.0,0.9962,0.7448,0.7448,0.0004,analyze_table,,,,,
2012-06,42087,46736.0,0.9458,0.6843,0.6843,0.6843,analyze_table,,,,,
2012-06,42089,175772.0,0.9997,0.0485,0.0485,0.0,analyze_table,,,,,
2012-06,42091,810446.0,1.0,0.9307,0.8236,0.0,analyze_table,,,,,
2012-06,42093,18195.0,1.0,0.5164,0.5164,0.0,analyze_table,,,,,
2012-06,42095,304711.0,1.0,0.786,0.786,0.0,analyze_table,,,,,
2012-06,42097,94004.0,0.9925,0.025,0.025,0.0,analyze_table,,,,,
2012-06,42099,46493.0,0.9264,0.0452,0.0452,0.0,analyze_table,,,,,
2012-06,42101,1531009.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2012-06,42103,59729.0,0.9135,0.0041,0.0041,0.0,analyze_table,,,,,
2012-06,42105,16773.0,0.5825,0.0143,0.0143,0.0,analyze_table,,,,,
2012-06,42107,148300.0,0.991,0.0262,0.0262,0.0012,analyze_table,,,,,
2012-06,42109,39992.0,0.9803,0.0,0.0,0.0,analyze_table,,,,,
2012-06,42111,76963.0,0.931,0.5826,0.5826,0.1603,analyze_table,,,,,
